State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Gujarat,Rajkot,Gondal,Bajra (Pearl Millet/Cumbu),Hybrid,FAQ,2001-12-15,285,355.0,310,28
Gujarat,Rajkot,Gondal,Bhindi (Ladies Finger),Other,FAQ,2001-12-15,550,600.0,600,85
Gujarat,Rajkot,Gondal,Brinjal,Other,FAQ,2001-12-15,400,500.0,450,35
Gujarat,Rajkot,Gondal,Cabbage,Other,FAQ,2001-12-15,375,400.0,400,154
Gujarat,Rajkot,Gondal,Carrot,Other,FAQ,2001-12-15,300,400.0,350,153
Gujarat,Rajkot,Gondal,Castor Seed,Caster,FAQ,2001-12-15,1030,1085.0,1055,123
Gujarat,Rajkot,Gondal,Cauliflower,Other,FAQ,2001-12-15,600,650.0,600,34
Gujarat,Rajkot,Gondal,Chikoos (Sapota),Other,Medium,2001-12-15,750,1250.0,1000,71
Gujarat,Rajkot,Gondal,Cotton,Shanker 6 (B) 30mm FIne,FAQ,2001-12-15,1750,1920.0,1910,15
Gujarat,Rajkot,Gondal,Cummin Seed (Jeera),Desi,FAQ,2001-12-15,8405,9330.0,9105,42
Gujarat,Rajkot,Gondal,Garlic,Other,FAQ,2001-12-15,2605,4630.0,3890,25
Gujarat,Rajkot,Gondal,Green Chilli,Other,FAQ,2001-12-15,400,500.0,450,87
Gujarat,Rajkot,Gondal,Groundnut,Bold Kernel,FAQ,2001-12-15,1050,1590.0,1500,10
Gujarat,Rajkot,Gondal,Groundnut,Bold,FAQ,2001-12-15,1025,1335.0,1225,10
Gujarat,Rajkot,Gondal,Guar,Other,FAQ,2001-12-15,350,400.0,350,75
Gujarat,Rajkot,Gondal,Guava,Other,Large,2001-12-15,400,500.0,450,185
Gujarat,Rajkot,Gondal,Jowar (Sorghum),Jowar Hybrid,FAQ,2001-12-15,275,465.0,325,5
Gujarat,Rajkot,Gondal,Lime,Other,Medium,2001-12-15,1000,1500.0,1200,180
Gujarat,Rajkot,Gondal,Maize,Hybrid,FAQ,2001-12-15,410,435.0,425,4
Gujarat,Rajkot,Gondal,Onion,Nasik,FAQ,2001-12-15,95,405.0,305,23
Gujarat,Rajkot,Gondal,Pomegranate,Other,Medium,2001-12-15,1000,1750.0,1500,190
Gujarat,Rajkot,Gondal,Pumpkin,Other,FAQ,2001-12-15,150,300.0,200,84
Gujarat,Rajkot,Gondal,Red Gram,Desi (Whole),FAQ,2001-12-15,1500,2000.0,1975,7
Gujarat,Rajkot,Gondal,"Sesamum (Sesame,Gingelly,Til)",Black,FAQ,2001-12-15,1750,2215.0,2045,11
Gujarat,Rajkot,Gondal,"Sesamum (Sesame,Gingelly,Til)",Red,FAQ,2001-12-15,1570,1650.0,1570,11
Gujarat,Rajkot,Gondal,"Sesamum (Sesame,Gingelly,Til)",White,FAQ,2001-12-15,1500,1870.0,1800,11
Gujarat,Rajkot,Gondal,Tomato,Other,FAQ,2001-12-15,600,800.0,700,78
Gujarat,Rajkot,Rajkot,Bajra (Pearl Millet/Cumbu),Hybrid,FAQ,2001-12-15,405,525.0,480,28
Gujarat,Rajkot,Rajkot,Castor Seed,Castor seed,FAQ,2001-12-15,1035,1070.0,1050,123
Gujarat,Rajkot,Rajkot,Corriander seed,Other,FAQ,2001-12-15,1900,2155.0,2050,108
Gujarat,Rajkot,Rajkot,Cummin Seed (Jeera),Common,FAQ,2001-12-15,8500,9200.0,9050,42
Gujarat,Rajkot,Rajkot,Garlic,Desi,FAQ,2001-12-15,2900,4720.0,4150,25
Gujarat,Rajkot,Rajkot,Groundnut,Big (With Shell),FAQ,2001-12-15,1000,1275.0,1200,10
Gujarat,Rajkot,Rajkot,Groundnut,Groundnut seed,FAQ,2001-12-15,1500,1575.0,1550,10
Gujarat,Rajkot,Rajkot,Groundnut,Other,FAQ,2001-12-15,1000,1230.0,1185,10
Gujarat,Rajkot,Rajkot,Jowar (Sorghum),White,FAQ,2001-12-15,320,460.0,410,5
Gujarat,Rajkot,Rajkot,Maize,Yellow,FAQ,2001-12-15,385,420.0,410,4
Gujarat,Rajkot,Rajkot,Mustard,Yellow (Black),FAQ,2001-12-15,1120,1125.0,1125,12
Gujarat,Rajkot,Rajkot,Onion,Red,FAQ,2001-12-15,125,535.0,440,23
Gujarat,Rajkot,Rajkot,Potato,Desi,FAQ,2001-12-15,425,750.0,680,24
Gujarat,Rajkot,Rajkot,"Sesamum (Sesame,Gingelly,Til)",Black,FAQ,2001-12-15,2180,2375.0,2240,11
Gujarat,Rajkot,Rajkot,"Sesamum (Sesame,Gingelly,Til)",White,FAQ,2001-12-15,1670,1840.0,1800,11
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,FAQ,2001-12-15,700,920.0,825,1
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,FAQ,2001-12-15,710,940.0,835,1
Kerala,Kozhikode (Calicut),Vengeri (Kozhikode),Grapes,Black,Medium,2001-12-15,1000,1200.0,1100,22
NCT of Delhi,Delhi,Narela,Bajra (Pearl Millet/Cumbu),Local,FAQ,2001-12-15,375,375.0,375,28
NCT of Delhi,Delhi,Narela,Guar,Other,FAQ,2001-12-15,685,721.0,700,75
NCT of Delhi,Delhi,Narela,Maize,Local,FAQ,2001-12-15,425,470.0,450,4
NCT of Delhi,Delhi,Narela,Mustard,Sarson (Black),FAQ,2001-12-15,1155,1215.0,1200,12
NCT of Delhi,Delhi,Narela,Paddy (Dhan)(Common),Paddy,FAQ,2001-12-15,400,1221.0,1000,2
NCT of Delhi,Delhi,Narela,Wheat,Dara,FAQ,2001-12-15,580,645.0,610,1
NCT of Delhi,Delhi,Narela,Green Gram (Moong)(Whole),Green (Whole),FAQ,2001-12-16,1750,1750.0,1750,9
NCT of Delhi,Delhi,Narela,Guar,Other,FAQ,2001-12-16,601,725.0,650,75
NCT of Delhi,Delhi,Narela,Mustard,Sarson (Black),FAQ,2001-12-16,1125,1261.0,1200,12
NCT of Delhi,Delhi,Narela,Paddy (Dhan)(Common),Paddy,FAQ,2001-12-16,465,1231.0,800,2
NCT of Delhi,Delhi,Narela,Red Gram,(Whole),FAQ,2001-12-16,1300,1300.0,1300,7
NCT of Delhi,Delhi,Narela,Wheat,Dara,FAQ,2001-12-16,601,661.0,610,1
NCT of Delhi,Delhi,Narela,Wheat,Deshi,FAQ,2001-12-16,875,875.0,875,1
Gujarat,Ahmedabad,Ahmedabad,Amaranthus,Other,FAQ,2001-12-17,200,250.0,225,86
Gujarat,Ahmedabad,Ahmedabad,Bhindi (Ladies Finger),Other,FAQ,2001-12-17,800,1500.0,1300,85
Gujarat,Ahmedabad,Ahmedabad,Bottle gourd,Other,FAQ,2001-12-17,200,400.0,350,82
Gujarat,Ahmedabad,Ahmedabad,Brinjal,Other,FAQ,2001-12-17,100,250.0,200,35
Gujarat,Ahmedabad,Ahmedabad,Cabbage,Other,FAQ,2001-12-17,250,650.0,400,154
Gujarat,Ahmedabad,Ahmedabad,Capsicum,Other,FAQ,2001-12-17,200,700.0,500,164
Gujarat,Ahmedabad,Ahmedabad,Carrot,Other,FAQ,2001-12-17,100,500.0,350,153
Gujarat,Ahmedabad,Ahmedabad,Cauliflower,Other,FAQ,2001-12-17,200,400.0,350,34
Gujarat,Ahmedabad,Ahmedabad,Coriander (Leaves),Other,FAQ,2001-12-17,150,200.0,175,43
Gujarat,Ahmedabad,Ahmedabad,Cucumbar (Kheera),Other,FAQ,2001-12-17,500,900.0,700,159
Gujarat,Ahmedabad,Ahmedabad,Drumstick,Other,FAQ,2001-12-17,1000,1500.0,1300,168
Gujarat,Ahmedabad,Ahmedabad,Ginger (Green),Other,FAQ,2001-12-17,750,900.0,850,103
Gujarat,Ahmedabad,Ahmedabad,Green Chilli,Other,FAQ,2001-12-17,400,700.0,600,87
Gujarat,Ahmedabad,Ahmedabad,Lime,Other,Large,2001-12-17,500,800.0,700,180
Gujarat,Ahmedabad,Ahmedabad,Methi (Leaves),Other,FAQ,2001-12-17,150,250.0,200,46
Gujarat,Ahmedabad,Ahmedabad,Potato,Other,FAQ,2001-12-17,450,875.0,650,24
Gujarat,Ahmedabad,Ahmedabad,Pumpkin,Other,FAQ,2001-12-17,150,200.0,175,84
Gujarat,Ahmedabad,Ahmedabad,Raddish,Other,FAQ,2001-12-17,200,250.0,225,161
Gujarat,Ahmedabad,Ahmedabad,Sweet Potato,Other,FAQ,2001-12-17,250,350.0,300,152
Gujarat,Ahmedabad,Ahmedabad,Tomato,Other,FAQ,2001-12-17,200,350.0,300,78
Kerala,Kozhikode (Calicut),Vengeri (Kozhikode),Grapes,Black,Medium,2001-12-17,1000,1200.0,1100,22
NCT of Delhi,Delhi,Narela,Bajra (Pearl Millet/Cumbu),Local,FAQ,2001-12-17,387,387.0,387,28
NCT of Delhi,Delhi,Narela,Barley (Jau),Local,FAQ,2001-12-17,474,474.0,474,29
NCT of Delhi,Delhi,Narela,Guar,Other,FAQ,2001-12-17,675,715.0,700,75
NCT of Delhi,Delhi,Narela,Maize,Local,FAQ,2001-12-17,460,490.0,475,4
NCT of Delhi,Delhi,Narela,Mustard,Sarson (Black),FAQ,2001-12-17,1230,1230.0,1230,12
NCT of Delhi,Delhi,Narela,Paddy (Dhan)(Common),Paddy,FAQ,2001-12-17,401,1237.0,900,2
NCT of Delhi,Delhi,Narela,Wheat,Dara,FAQ,2001-12-17,565,649.0,610,1
Chandigarh,Chandigarh,Chandigarh (F&V),Bottle gourd,Other,FAQ,2001-12-18,200,300.0,250,82
Chandigarh,Chandigarh,Chandigarh (F&V),Brinjal,Other,FAQ,2001-12-18,150,250.0,200,35
Chandigarh,Chandigarh,Chandigarh (F&V),Cauliflower,Other,FAQ,2001-12-18,100,200.0,150,34
Chandigarh,Chandigarh,Chandigarh (F&V),Green Chilli,Other,FAQ,2001-12-18,500,600.0,550,87
Chandigarh,Chandigarh,Chandigarh (F&V),Mousambi (Sweet Lime),Other,Large,2001-12-18,80,110.0,95,77
Chandigarh,Chandigarh,Chandigarh (F&V),Onion,Other,FAQ,2001-12-18,425,525.0,475,23
Chandigarh,Chandigarh,Chandigarh (F&V),Orange,Other,Large,2001-12-18,120,260.0,190,18
Chandigarh,Chandigarh,Chandigarh (F&V),Potato,Other,FAQ,2001-12-18,200,375.0,283,24
Chandigarh,Chandigarh,Chandigarh (F&V),Tomato,Other,FAQ,2001-12-18,300,500.0,400,78
Gujarat,Ahmedabad,Ahmedabad,Amaranthus,Other,FAQ,2001-12-18,200,250.0,225,86
Gujarat,Ahmedabad,Ahmedabad,Beetroot,Other,FAQ,2001-12-18,700,800.0,750,157
Gujarat,Ahmedabad,Ahmedabad,Bhindi (Ladies Finger),Other,FAQ,2001-12-18,700,1200.0,1000,85
Gujarat,Ahmedabad,Ahmedabad,Bitter gourd,Other,FAQ,2001-12-18,400,600.0,550,81
Gujarat,Ahmedabad,Ahmedabad,Bottle gourd,Other,FAQ,2001-12-18,100,250.0,200,82
Gujarat,Ahmedabad,Ahmedabad,Brinjal,Other,FAQ,2001-12-18,100,250.0,200,35
Gujarat,Ahmedabad,Ahmedabad,Cabbage,Other,FAQ,2001-12-18,100,450.0,400,154
Gujarat,Ahmedabad,Ahmedabad,Capsicum,Other,FAQ,2001-12-18,250,700.0,600,164
Gujarat,Ahmedabad,Ahmedabad,Carrot,Other,FAQ,2001-12-18,100,600.0,500,153
Gujarat,Ahmedabad,Ahmedabad,Cauliflower,Other,FAQ,2001-12-18,200,300.0,250,34
Gujarat,Ahmedabad,Ahmedabad,Chikoos (Sapota),Other,Large,2001-12-18,1000,1200.0,1150,71
Gujarat,Ahmedabad,Ahmedabad,Coriander (Leaves),Other,FAQ,2001-12-18,100,200.0,150,43
Gujarat,Ahmedabad,Ahmedabad,Cucumbar (Kheera),Other,FAQ,2001-12-18,750,1250.0,1000,159
Gujarat,Ahmedabad,Ahmedabad,Ginger (Green),Other,FAQ,2001-12-18,750,900.0,800,103
Gujarat,Ahmedabad,Ahmedabad,Grapes,Other,Large,2001-12-18,2000,4000.0,3500,22
Gujarat,Ahmedabad,Ahmedabad,Green Chilli,Other,FAQ,2001-12-18,200,500.0,425,87
Gujarat,Ahmedabad,Ahmedabad,Lime,Other,Large,2001-12-18,250,700.0,500,180
Gujarat,Ahmedabad,Ahmedabad,Methi (Leaves),Other,FAQ,2001-12-18,100,200.0,150,46
Gujarat,Ahmedabad,Ahmedabad,Mousambi (Sweet Lime),Other,Large,2001-12-18,1000,4500.0,3500,77
Gujarat,Ahmedabad,Ahmedabad,Onion,Other,FAQ,2001-12-18,300,600.0,450,23
Gujarat,Ahmedabad,Ahmedabad,Orange,Other,Large,2001-12-18,2000,4000.0,3500,18
Gujarat,Ahmedabad,Ahmedabad,Papaya,Other,Large,2001-12-18,400,500.0,460,72
Gujarat,Ahmedabad,Ahmedabad,Pineapple,Other,Large,2001-12-18,140,220.0,200,21
Gujarat,Ahmedabad,Ahmedabad,Pomegranate,Other,Large,2001-12-18,1000,6000.0,4500,190
Gujarat,Ahmedabad,Ahmedabad,Potato,Other,FAQ,2001-12-18,480,830.0,650,24
Gujarat,Ahmedabad,Ahmedabad,Raddish,Other,FAQ,2001-12-18,150,200.0,175,161
Gujarat,Ahmedabad,Ahmedabad,Sweet Potato,Other,FAQ,2001-12-18,250,400.0,325,152
Gujarat,Ahmedabad,Ahmedabad,Tomato,Other,FAQ,2001-12-18,250,500.0,400,78
Gujarat,Bhavnagar,Mahuva (Station Road),Bajra (Pearl Millet/Cumbu),Deshi,FAQ,2001-12-18,550,660.0,600,28
Gujarat,Bhavnagar,Mahuva (Station Road),Bajra (Pearl Millet/Cumbu),Hybrid,FAQ,2001-12-18,300,410.0,380,28
Gujarat,Bhavnagar,Mahuva (Station Road),Black Gram (Urd Beans)(Whole),Desi,FAQ,2001-12-18,1100,1395.0,1350,8
Gujarat,Bhavnagar,Mahuva (Station Road),Coconut,Coconut,FAQ,2001-12-18,1222,6110.0,4888,138
Gujarat,Bhavnagar,Mahuva (Station Road),Cotton,Shanker 4 31mm FIne,FAQ,2001-12-18,1625,1920.0,1860,15
Gujarat,Bhavnagar,Mahuva (Station Road),Cotton,CJ 73 22mm FIne,FAQ,2001-12-18,1500,1800.0,1750,15
Gujarat,Bhavnagar,Mahuva (Station Road),Green Gram (Moong)(Whole),Local (Whole),FAQ,2001-12-18,1,5.0,4,9
Gujarat,Bhavnagar,Mahuva (Station Road),Groundnut,Gungri (With Shell),FAQ,2001-12-18,1225,1310.0,1250,10
Gujarat,Bhavnagar,Mahuva (Station Road),Groundnut,Shelled (Bunch),FAQ,2001-12-18,1225,1575.0,1490,10
Gujarat,Bhavnagar,Mahuva (Station Road),Groundnut,Big (With Shell),FAQ,2001-12-18,1200,1295.0,1240,10
Gujarat,Bhavnagar,Mahuva (Station Road),Maize,Hybrid/Local,FAQ,2001-12-18,410,460.0,440,4
Gujarat,Bhavnagar,Mahuva (Station Road),Onion,Red,FAQ,2001-12-18,250,405.0,350,23
Gujarat,Bhavnagar,Mahuva (Station Road),Onion,Dry F.A.Q.,FAQ,2001-12-18,530,530.0,530,23
Gujarat,Bhavnagar,Mahuva (Station Road),"Sesamum (Sesame,Gingelly,Til)",Whitish,FAQ,2001-12-18,1640,1900.0,1850,11
Gujarat,Dahod,Dahod,Arhar (Tur/Red Gram)(Whole),Other,FAQ,2001-12-18,1175,1175.0,1175,49
Gujarat,Dahod,Dahod,Barley (Jau),Other,FAQ,2001-12-18,480,500.0,480,29
Gujarat,Dahod,Dahod,Bhindi (Ladies Finger),Other,FAQ,2001-12-18,600,1700.0,1200,85
Gujarat,Dahod,Dahod,Black Gram (Urd Beans)(Whole),Other,FAQ,2001-12-18,1600,1700.0,1650,8
Gujarat,Dahod,Dahod,Bottle gourd,Other,FAQ,2001-12-18,300,600.0,300,82
Gujarat,Dahod,Dahod,Brinjal,Other,FAQ,2001-12-18,100,300.0,200,35
Gujarat,Dahod,Dahod,Cabbage,Other,FAQ,2001-12-18,300,500.0,400,154
Gujarat,Dahod,Dahod,Carrot,Other,FAQ,2001-12-18,400,600.0,400,153
Gujarat,Dahod,Dahod,Castor Seed,Other,FAQ,2001-12-18,1000,1025.0,1000,123
Gujarat,Dahod,Dahod,Cauliflower,Other,FAQ,2001-12-18,100,400.0,300,34
Gujarat,Dahod,Dahod,Coriander (Leaves),Other,FAQ,2001-12-18,200,500.0,300,43
Gujarat,Dahod,Dahod,Cucumbar (Kheera),Other,FAQ,2001-12-18,600,1000.0,1000,159
Gujarat,Dahod,Dahod,Dry Chillies,Other,FAQ,2001-12-18,2625,3900.0,3275,132
Gujarat,Dahod,Dahod,Garlic,Other,FAQ,2001-12-18,3500,5500.0,4250,25
Gujarat,Dahod,Dahod,Ginger (Green),Other,FAQ,2001-12-18,1200,1400.0,1300,103
Gujarat,Dahod,Dahod,Green Chilli,Other,FAQ,2001-12-18,500,800.0,600,87
Gujarat,Dahod,Dahod,Jowar (Sorghum),Other,FAQ,2001-12-18,270,280.0,271,5
Gujarat,Dahod,Dahod,Lime,Other,Medium,2001-12-18,1400,1500.0,1400,180
Gujarat,Dahod,Dahod,Maize,Other,FAQ,2001-12-18,427,445.0,430,4
Gujarat,Dahod,Dahod,Onion,Other,FAQ,2001-12-18,400,600.0,450,23
Gujarat,Dahod,Dahod,Paddy (Dhan)(Common),Other,FAQ,2001-12-18,415,420.0,415,2
Gujarat,Dahod,Dahod,Potato,Other,FAQ,2001-12-18,500,750.0,600,24
Gujarat,Dahod,Dahod,Raddish,Other,FAQ,2001-12-18,200,200.0,200,161
Gujarat,Dahod,Dahod,Red Gram,Other,FAQ,2001-12-18,1900,1915.0,1900,7
Gujarat,Dahod,Dahod,Rice,Other,FAQ,2001-12-18,700,700.0,700,3
Gujarat,Dahod,Dahod,"Sesamum (Sesame,Gingelly,Til)",White,FAQ,2001-12-18,1665,1700.0,1675,11
Gujarat,Dahod,Dahod,Soyabean,Other,FAQ,2001-12-18,1025,1040.0,1031,13
Gujarat,Dahod,Dahod,Sweet Potato,Other,FAQ,2001-12-18,250,350.0,350,152
Gujarat,Dahod,Dahod,Tomato,Other,FAQ,2001-12-18,200,300.0,300,78
Gujarat,Mehsana,Unjha,Castor Seed,Other,FAQ,2001-12-18,205,223.0,216,123
Gujarat,Mehsana,Unjha,Cummin Seed (Jeera),Other,FAQ,2001-12-18,1200,2111.0,1950,42
Gujarat,Mehsana,Unjha,Mustard,Other,FAQ,2001-12-18,220,251.0,238,12
Gujarat,Mehsana,Unjha,Soanf,Other,FAQ,2001-12-18,340,965.0,470,135
Gujarat,Rajkot,Gondal,Apple,Simla,Medium,2001-12-18,2000,2500.0,2200,17
Gujarat,Rajkot,Gondal,Bajra (Pearl Millet/Cumbu),Hybrid,FAQ,2001-12-18,225,245.0,245,28
Gujarat,Rajkot,Gondal,Bhindi (Ladies Finger),Other,FAQ,2001-12-18,600,650.0,625,85
Gujarat,Rajkot,Gondal,Brinjal,Other,FAQ,2001-12-18,375,400.0,400,35
Gujarat,Rajkot,Gondal,Cabbage,Other,FAQ,2001-12-18,400,450.0,425,154
Gujarat,Rajkot,Gondal,Carrot,Other,FAQ,2001-12-18,300,350.0,325,153
Gujarat,Rajkot,Gondal,Castor Seed,Caster,FAQ,2001-12-18,1022,1085.0,1065,123
Gujarat,Rajkot,Gondal,Cauliflower,Other,FAQ,2001-12-18,400,450.0,425,34
Gujarat,Rajkot,Gondal,Chikoos (Sapota),Other,Medium,2001-12-18,750,1250.0,1000,71
Gujarat,Rajkot,Gondal,Corriander seed,Other,FAQ,2001-12-18,2230,2330.0,2330,108
Gujarat,Rajkot,Gondal,Cotton,Shanker 6 (B) 30mm FIne,FAQ,2001-12-18,1750,1970.0,1875,15
Gujarat,Rajkot,Gondal,Cummin Seed (Jeera),Desi,FAQ,2001-12-18,8500,9355.0,8855,42
Gujarat,Rajkot,Gondal,Garlic,Other,FAQ,2001-12-18,2500,5345.0,4025,25
Gujarat,Rajkot,Gondal,Grapes,Green,Medium,2001-12-18,1500,2000.0,1800,22
Gujarat,Rajkot,Gondal,Green Chilli,Other,FAQ,2001-12-18,400,500.0,450,87
Gujarat,Rajkot,Gondal,Groundnut,Bold,FAQ,2001-12-18,1000,1335.0,1180,10
Gujarat,Rajkot,Gondal,Groundnut,Bold Kernel,FAQ,2001-12-18,1125,1580.0,1425,10
Gujarat,Rajkot,Gondal,Guar,Other,FAQ,2001-12-18,750,800.0,800,75
Gujarat,Rajkot,Gondal,Guava,Other,Medium,2001-12-18,300,500.0,400,185
Gujarat,Rajkot,Gondal,Jowar (Sorghum),Jowar Hybrid,FAQ,2001-12-18,285,335.0,310,5
Gujarat,Rajkot,Gondal,Leafy Vegetable,Other,FAQ,2001-12-18,15,30.0,25,171
Gujarat,Rajkot,Gondal,Lime,Other,Medium,2001-12-18,1000,1500.0,1250,180
Gujarat,Rajkot,Gondal,Maize,Hybrid,FAQ,2001-12-18,415,435.0,425,4
Gujarat,Rajkot,Gondal,Onion,Nasik,FAQ,2001-12-18,95,410.0,295,23
Gujarat,Rajkot,Gondal,Pumpkin,Other,FAQ,2001-12-18,300,350.0,300,84
Gujarat,Rajkot,Gondal,Red Gram,Desi (Whole),FAQ,2001-12-18,1500,1920.0,1750,7
Gujarat,Rajkot,Gondal,"Sesamum (Sesame,Gingelly,Til)",Red,FAQ,2001-12-18,1550,1850.0,1550,11
Gujarat,Rajkot,Gondal,"Sesamum (Sesame,Gingelly,Til)",Black,FAQ,2001-12-18,1700,2185.0,2020,11
Gujarat,Rajkot,Gondal,"Sesamum (Sesame,Gingelly,Til)",White,FAQ,2001-12-18,1500,1830.0,1785,11
Gujarat,Rajkot,Gondal,Tomato,Other,FAQ,2001-12-18,500,700.0,600,78
Gujarat,Rajkot,Gondal,Wheat,Sona,FAQ,2001-12-18,685,901.0,901,1
Gujarat,Rajkot,Rajkot,Bajra (Pearl Millet/Cumbu),Hybrid,FAQ,2001-12-18,375,545.0,450,28
Gujarat,Rajkot,Rajkot,Castor Seed,Castor seed,FAQ,2001-12-18,1025,1055.0,1045,123
Gujarat,Rajkot,Rajkot,Corriander seed,Other,FAQ,2001-12-18,1750,2285.0,1950,108
Gujarat,Rajkot,Rajkot,Cummin Seed (Jeera),Common,FAQ,2001-12-18,8250,8925.0,8450,42
Gujarat,Rajkot,Rajkot,Garlic,Desi,FAQ,2001-12-18,2915,4525.0,3345,25
Gujarat,Rajkot,Rajkot,Groundnut,Big (With Shell),FAQ,2001-12-18,1000,1270.0,1175,10
Gujarat,Rajkot,Rajkot,Groundnut,Other,FAQ,2001-12-18,1005,1225.0,1135,10
Gujarat,Rajkot,Rajkot,Groundnut,Groundnut seed,FAQ,2001-12-18,1545,1625.0,1575,10
Gujarat,Rajkot,Rajkot,Jowar (Sorghum),White,FAQ,2001-12-18,300,450.0,395,5
Gujarat,Rajkot,Rajkot,Maize,Yellow,FAQ,2001-12-18,400,425.0,410,4
Gujarat,Rajkot,Rajkot,Onion,Red,FAQ,2001-12-18,140,490.0,335,23
Gujarat,Rajkot,Rajkot,Potato,Desi,FAQ,2001-12-18,475,825.0,565,24
Gujarat,Rajkot,Rajkot,"Sesamum (Sesame,Gingelly,Til)",Black,FAQ,2001-12-18,2170,2350.0,2275,11
Gujarat,Rajkot,Rajkot,"Sesamum (Sesame,Gingelly,Til)",White,FAQ,2001-12-18,1675,1840.0,1735,11
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,FAQ,2001-12-18,715,935.0,845,1
Gujarat,Rajkot,Rajkot,Wheat,MP Lokwan,FAQ,2001-12-18,725,955.0,895,1
Kerala,Kozhikode (Calicut),Vengeri (Kozhikode),Grapes,Black,Medium,2001-12-18,900,1200.0,1050,22
Maharashtra,Nagpur,Nagpur,Banana,Ordinary Big,Medium,2001-12-18,210,210.0,210,19
Maharashtra,Nagpur,Nagpur,Chili Red,Red,FAQ,2001-12-18,1700,2800.0,2250,26
Maharashtra,Nagpur,Nagpur,Garlic,Desi,FAQ,2001-12-18,4750,5750.0,5250,25
Maharashtra,Nagpur,Nagpur,Ginger (Dry),Dry,FAQ,2001-12-18,666,916.0,791,27
Maharashtra,Nagpur,Nagpur,Onion,Red,FAQ,2001-12-18,425,475.0,450,23
Maharashtra,Nagpur,Nagpur,Orange,Nagpuri,Medium,2001-12-18,950,1300.0,1100,18
Maharashtra,Nagpur,Nagpur,Orange,Nagpuri,Small,2001-12-18,750,900.0,825,18
Maharashtra,Nagpur,Nagpur,Orange,Nagpuri,Large,2001-12-18,1400,1600.0,1500,18
Maharashtra,Nagpur,Nagpur,Potato,Desi,FAQ,2001-12-18,700,800.0,750,24
Maharashtra,Nagpur,Nagpur,Rice,Hmt Rice-Non Basmati,FAQ,2001-12-18,1100,1500.0,1250,3
Maharashtra,Nagpur,Nagpur,Soyabean,Sup,FAQ,2001-12-18,906,1027.0,966,13
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,FAQ,2001-12-18,1000,1100.0,1050,1
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,FAQ,2001-12-18,700,850.0,775,1
Maharashtra,Sangli,Sangli,Jowar (Sorghum),Local,FAQ,2001-12-18,400,500.0,450,5
Maharashtra,Sangli,Sangli,Maize,Local,FAQ,2001-12-18,425,475.0,450,4
Maharashtra,Sangli,Sangli,Red Gram,Desi (Whole),FAQ,2001-12-18,1750,1950.0,1800,7
Maharashtra,Sangli,Sangli,Rice,Medium,FAQ,2001-12-18,800,4600.0,2100,3
Maharashtra,Sangli,Sangli,Soyabean,Local,FAQ,2001-12-18,1020,1030.0,1025,13
Maharashtra,Sangli,Sangli,Sunflower,Sunflower,FAQ,2001-12-18,1200,1400.0,1300,14
Maharashtra,Sangli,Sangli,Turmeric,Rajapuri,FAQ,2001-12-18,710,1861.0,1600,39
Maharashtra,Sangli,Sangli,Wheat,Maharashtra 2189,FAQ,2001-12-18,850,1300.0,1000,1
NCT of Delhi,Delhi,Narela,Bajra (Pearl Millet/Cumbu),Local,FAQ,2001-12-18,400,400.0,400,28
NCT of Delhi,Delhi,Narela,Guar,Other,FAQ,2001-12-18,441,727.0,550,75
NCT of Delhi,Delhi,Narela,Maize,Local,FAQ,2001-12-18,460,460.0,460,4
NCT of Delhi,Delhi,Narela,Mustard,Sarson (Black),FAQ,2001-12-18,1200,1238.0,1225,12
NCT of Delhi,Delhi,Narela,Paddy (Dhan)(Common),Paddy,FAQ,2001-12-18,401,1239.0,1000,2
NCT of Delhi,Delhi,Narela,Wheat,Dara,FAQ,2001-12-18,570,721.0,650,1
Pondicherry,Pondicherry,Thattanchavady,Paddy (Dhan)(Common),Paddy,FAQ,2001-12-18,492,945.0,560,2
Pondicherry,Pondicherry,Thattanchavady,Ragi (Finger Millet),Local,FAQ,2001-12-18,446,446.0,446,30
Tamil Nadu,Villupuram,Villupuram,Black Gram (Urd Beans)(Whole),Other,FAQ,2001-12-18,1329,1889.0,1600,8
Tamil Nadu,Villupuram,Villupuram,Cotton,Other,FAQ,2001-12-18,1329,1889.0,1600,15
Tamil Nadu,Villupuram,Villupuram,Green Gram (Moong)(Whole),Other,FAQ,2001-12-18,1669,1669.0,1669,9
Tamil Nadu,Villupuram,Villupuram,Groundnut,Other,FAQ,2001-12-18,1320,1471.0,1360,10
Tamil Nadu,Villupuram,Villupuram,Paddy (Dhan)(Common),ADT 37,FAQ,2001-12-18,405,434.0,420,2
Tamil Nadu,Villupuram,Villupuram,Paddy (Dhan)(Common),ADT 39,FAQ,2001-12-18,450,460.0,455,2
Tamil Nadu,Villupuram,Villupuram,Paddy (Dhan)(Common),J 13,FAQ,2001-12-18,410,426.0,418,2
Tamil Nadu,Villupuram,Villupuram,Ragi (Finger Millet),Other,FAQ,2001-12-18,441,442.0,441,30
